timestamp,load_mw,pv_feedin_mw,wind_feedin_mw
2024-01-01 00:00:00,45.07,0.0,22.82
2024-01-01 00:15:00,25.83,1.73,21.1
2024-01-01 00:30:00,26.91,0.49,16.54
2024-01-01 00:45:00,38.4,0.0,19.66
2024-01-01 01:00:00,39.58,0.61,17.92
2024-01-01 01:15:00,56.18,3.23,19.6
2024-01-01 01:30:00,45.42,0.0,20.22
2024-01-01 01:45:00,19.38,0.32,15.29
2024-01-01 02:00:00,65.25,0.0,16.96
2024-01-01 02:15:00,50.9,0.0,12.88
2024-01-01 02:30:00,55.38,0.0,15.69
2024-01-01 02:45:00,52.69,0.0,20.99
2024-01-01 03:00:00,47.22,0.0,19.13
2024-01-01 03:15:00,55.64,0.0,22.72
2024-01-01 03:30:00,46.83,1.22,24.09
2024-01-01 03:45:00,50.69,0.0,21.84
2024-01-01 04:00:00,57.74,0.0,20.2
2024-01-01 04:15:00,69.14,1.08,16.5
2024-01-01 04:30:00,78.3,0.0,11.42
2024-01-01 04:45:00,68.63,2.01,9.35
2024-01-01 05:00:00,72.07,1.51,12.99
2024-01-01 05:15:00,90.95,1.05,17.7
2024-01-01 05:30:00,91.09,1.35,24.15
2024-01-01 05:45:00,83.95,0.22,26.19
2024-01-01 06:00:00,103.43,1.21,27.63
2024-01-01 06:15:00,95.19,0.0,22.02
2024-01-01 06:30:00,98.16,1.75,16.49
2024-01-01 06:45:00,96.22,0.0,17.0
2024-01-01 07:00:00,91.54,0.0,14.45
2024-01-01 07:15:00,108.52,0.1,16.59
2024-01-01 07:30:00,110.7,2.21,14.44
2024-01-01 07:45:00,117.38,0.86,16.05
2024-01-01 08:00:00,98.8,4.83,17.25
2024-01-01 08:15:00,133.81,4.61,16.87
2024-01-01 08:30:00,110.45,3.95,22.61
2024-01-01 08:45:00,124.55,7.2,18.93
2024-01-01 09:00:00,151.57,7.55,16.96
2024-01-01 09:15:00,144.37,8.11,19.96
2024-01-01 09:30:00,153.47,10.75,19.56
2024-01-01 09:45:00,152.05,9.75,19.19
2024-01-01 10:00:00,146.99,9.15,18.56
2024-01-01 10:15:00,158.96,11.75,20.43
2024-01-01 10:30:00,137.47,14.42,20.61
2024-01-01 10:45:00,154.41,13.42,18.88
2024-01-01 11:00:00,161.87,8.98,20.85
2024-01-01 11:15:00,142.21,11.99,18.75
