timestamp,load_mw,pv_feedin_mw,wind_feedin_mw
2024-01-01 00:00:00,110.16,0.0,17.05
2024-01-01 00:15:00,88.69,8.46,29.99
2024-01-01 00:30:00,135.47,8.25,20.5
2024-01-01 00:45:00,63.71,0.0,26.82
2024-01-01 01:00:00,147.04,0.06,36.39
2024-01-01 01:15:00,129.9,0.0,34.31
2024-01-01 01:30:00,60.44,0.26,40.31
2024-01-01 01:45:00,179.67,0.0,39.19
2024-01-01 02:00:00,146.18,0.0,31.11
2024-01-01 02:15:00,166.71,0.0,31.21
2024-01-01 02:30:00,152.12,0.0,31.66
2024-01-01 02:45:00,151.31,5.63,25.62
2024-01-01 03:00:00,132.74,0.0,31.62
2024-01-01 03:15:00,179.81,3.32,31.1
2024-01-01 03:30:00,135.15,5.95,29.28
2024-01-01 03:45:00,200.11,0.0,34.46
2024-01-01 04:00:00,274.78,0.0,32.14
2024-01-01 04:15:00,207.61,0.0,28.5
2024-01-01 04:30:00,197.0,0.0,33.72
2024-01-01 04:45:00,222.16,0.0,26.65
2024-01-01 05:00:00,229.06,0.0,19.33
2024-01-01 05:15:00,247.65,0.0,21.11
2024-01-01 05:30:00,208.34,0.0,15.98
2024-01-01 05:45:00,281.04,1.92,25.91
2024-01-01 06:00:00,278.84,1.63,29.02
2024-01-01 06:15:00,252.23,1.86,31.48
2024-01-01 06:30:00,298.61,0.0,32.69
2024-01-01 06:45:00,315.1,0.62,25.22
2024-01-01 07:00:00,330.87,2.07,26.35
2024-01-01 07:15:00,306.53,0.0,29.41
2024-01-01 07:30:00,346.45,14.92,35.34
2024-01-01 07:45:00,358.94,10.39,32.88
2024-01-01 08:00:00,387.95,23.39,32.05
2024-01-01 08:15:00,376.37,14.39,32.39
2024-01-01 08:30:00,368.67,14.41,28.75
2024-01-01 08:45:00,375.29,14.43,28.28
2024-01-01 09:00:00,390.46,17.38,38.27
2024-01-01 09:15:00,439.86,18.08,27.62
2024-01-01 09:30:00,450.03,34.68,32.52
2024-01-01 09:45:00,444.31,26.59,39.86
2024-01-01 10:00:00,445.4,30.56,29.1
2024-01-01 10:15:00,500.77,36.52,41.93
2024-01-01 10:30:00,474.71,32.32,38.3
2024-01-01 10:45:00,443.67,32.13,32.72
2024-01-01 11:00:00,532.9,34.9,29.24
2024-01-01 11:15:00,488.8,32.99,24.53
2024-01-01 11:30:00,452.08,31.69,26.9
2024-01-01 11:45:00,477.62,40.2,33.87
2024-01-01 12:00:00,454.84,42.62,40.89
2024-01-01 12:15:00,511.35,35.22,39.76
2024-01-01 12:30:00,516.7,45.99,30.85
2024-01-01 12:45:00,497.02,44.85,26.0
2024-01-01 13:00:00,452.67,41.83,22.0
2024-01-01 13:15:00,483.39,46.03,24.3
2024-01-01 13:30:00,508.75,32.51,30.49
2024-01-01 13:45:00,425.4,41.74,26.9
2024-01-01 14:00:00,471.65,39.23,36.33
2024-01-01 14:15:00,467.46,39.88,35.98
2024-01-01 14:30:00,398.54,37.93,25.77
2024-01-01 14:45:00,492.35,33.55,34.67
2024-01-01 15:00:00,427.85,32.55,31.98
2024-01-01 15:15:00,408.03,32.76,32.37
2024-01-01 15:30:00,425.11,34.52,41.55
2024-01-01 15:45:00,385.55,32.51,38.19
2024-01-01 16:00:00,398.8,28.59,39.06
2024-01-01 16:15:00,394.24,25.84,39.24
2024-01-01 16:30:00,370.26,16.89,41.88
2024-01-01 16:45:00,361.63,23.84,41.7
2024-01-01 17:00:00,342.88,23.39,37.99
2024-01-01 17:15:00,365.01,12.43,30.06
2024-01-01 17:30:00,389.26,14.65,29.12
2024-01-01 17:45:00,380.13,18.75,26.77
2024-01-01 18:00:00,262.95,7.91,28.05
2024-01-01 18:15:00,275.23,16.01,34.31
2024-01-01 18:30:00,306.89,0.45,38.7
2024-01-01 18:45:00,309.07,4.19,39.1
2024-01-01 19:00:00,271.11,0.0,33.16
2024-01-01 19:15:00,219.31,0.12,31.79
2024-01-01 19:30:00,244.62,0.0,26.4
2024-01-01 19:45:00,245.79,2.67,27.47
2024-01-01 20:00:00,222.34,0.11,25.59
2024-01-01 20:15:00,232.42,2.86,28.91
2024-01-01 20:30:00,236.31,4.07,24.98
2024-01-01 20:45:00,192.27,0.0,26.98
2024-01-01 21:00:00,192.16,0.0,30.31
2024-01-01 21:15:00,121.24,0.0,24.45
2024-01-01 21:30:00,181.71,7.21,22.01
2024-01-01 21:45:00,125.81,0.0,23.37
2024-01-01 22:00:00,155.91,0.0,24.57
2024-01-01 22:15:00,135.62,0.0,28.61
2024-01-01 22:30:00,133.99,7.03,30.71
2024-01-01 22:45:00,126.84,2.2,32.52
2024-01-01 23:00:00,146.04,3.2,31.14
2024-01-01 23:15:00,137.44,5.78,26.73
2024-01-01 23:30:00,105.45,4.02,33.58
2024-01-01 23:45:00,131.78,0.0,33.23
2024-01-02 00:00:00,82.76,1.29,33.77
2024-01-02 00:15:00,151.34,0.0,33.49
2024-01-02 00:30:00,139.27,0.0,22.01
2024-01-02 00:45:00,120.47,1.85,20.23
2024-01-02 01:00:00,118.22,3.83,20.12
2024-01-02 01:15:00,152.68,3.05,22.45
2024-01-02 01:30:00,162.2,8.39,29.23
2024-01-02 01:45:00,106.76,0.0,22.76
2024-01-02 02:00:00,141.72,0.0,21.09
2024-01-02 02:15:00,125.96,5.03,22.52
2024-01-02 02:30:00,167.77,0.0,27.16
2024-01-02 02:45:00,97.97,0.0,31.9
2024-01-02 03:00:00,78.24,0.0,39.33
2024-01-02 03:15:00,191.98,0.6,30.99
2024-01-02 03:30:00,195.22,5.58,27.25
2024-01-02 03:45:00,202.95,0.0,24.99
2024-01-02 04:00:00,248.07,0.0,24.75
2024-01-02 04:15:00,199.88,5.32,37.77
2024-01-02 04:30:00,228.22,0.0,33.98
2024-01-02 04:45:00,253.43,2.49,41.52
2024-01-02 05:00:00,226.24,7.98,41.15
2024-01-02 05:15:00,291.05,0.0,34.02
2024-01-02 05:30:00,283.14,0.0,39.64
2024-01-02 05:45:00,278.94,0.0,31.99
2024-01-02 06:00:00,293.4,0.48,21.64
2024-01-02 06:15:00,319.12,1.76,21.89
2024-01-02 06:30:00,268.1,0.0,15.8
2024-01-02 06:45:00,335.94,0.0,22.51
2024-01-02 07:00:00,349.36,0.0,29.13
2024-01-02 07:15:00,315.02,4.36,29.07
2024-01-02 07:30:00,322.25,22.34,38.08
2024-01-02 07:45:00,399.9,7.94,32.26
2024-01-02 08:00:00,382.9,14.11,33.92
2024-01-02 08:15:00,425.67,15.96,33.31
2024-01-02 08:30:00,411.23,20.55,27.05
2024-01-02 08:45:00,403.83,18.96,27.3
2024-01-02 09:00:00,422.48,24.75,27.44
2024-01-02 09:15:00,421.05,22.31,27.93
2024-01-02 09:30:00,400.19,23.11,28.1
2024-01-02 09:45:00,483.04,21.39,22.05
2024-01-02 10:00:00,458.72,26.37,27.01
2024-01-02 10:15:00,460.97,26.76,26.82
2024-01-02 10:30:00,376.95,35.67,21.29
2024-01-02 10:45:00,441.29,35.32,32.81
2024-01-02 11:00:00,446.9,37.81,16.47
2024-01-02 11:15:00,531.77,42.45,12.67
2024-01-02 11:30:00,512.01,37.77,25.47
2024-01-02 11:45:00,440.91,40.55,18.57
2024-01-02 12:00:00,467.31,35.48,22.19
2024-01-02 12:15:00,455.71,46.5,31.71
2024-01-02 12:30:00,447.23,37.88,25.89
2024-01-02 12:45:00,460.87,39.62,30.3
2024-01-02 13:00:00,478.45,40.57,37.15
2024-01-02 13:15:00,385.9,37.19,30.6
2024-01-02 13:30:00,436.84,40.08,35.21
2024-01-02 13:45:00,503.28,43.34,40.55
2024-01-02 14:00:00,406.03,45.12,40.22
2024-01-02 14:15:00,394.96,38.34,40.42
2024-01-02 14:30:00,440.97,41.87,35.57
2024-01-02 14:45:00,435.56,41.77,28.75
2024-01-02 15:00:00,418.05,32.15,30.83
2024-01-02 15:15:00,421.58,35.07,36.98
2024-01-02 15:30:00,372.74,29.34,31.44
2024-01-02 15:45:00,382.23,29.2,35.63
2024-01-02 16:00:00,437.94,28.12,36.37
2024-01-02 16:15:00,355.95,20.27,33.27
2024-01-02 16:30:00,373.93,25.75,42.84
2024-01-02 16:45:00,314.6,17.02,39.69
2024-01-02 17:00:00,347.6,18.61,40.64
2024-01-02 17:15:00,379.31,18.94,42.14
2024-01-02 17:30:00,311.38,14.52,39.05
2024-01-02 17:45:00,317.73,11.31,38.99
2024-01-02 18:00:00,352.67,8.01,35.94
2024-01-02 18:15:00,336.1,10.31,31.42
2024-01-02 18:30:00,241.35,11.48,29.3
2024-01-02 18:45:00,206.21,4.23,19.69
2024-01-02 19:00:00,248.9,0.0,16.38
2024-01-02 19:15:00,240.87,0.0,17.94
2024-01-02 19:30:00,258.26,0.0,19.03
2024-01-02 19:45:00,219.42,0.0,31.32
2024-01-02 20:00:00,207.08,0.0,37.39
2024-01-02 20:15:00,213.8,0.0,38.85
2024-01-02 20:30:00,210.46,4.93,37.11
2024-01-02 20:45:00,181.21,7.26,34.81
2024-01-02 21:00:00,254.7,1.1,34.67
2024-01-02 21:15:00,200.85,0.0,32.03
2024-01-02 21:30:00,212.43,0.0,30.19
2024-01-02 21:45:00,142.98,3.13,32.43
2024-01-02 22:00:00,146.74,0.0,31.48
2024-01-02 22:15:00,167.0,0.0,34.31
2024-01-02 22:30:00,84.51,0.0,39.12
2024-01-02 22:45:00,149.91,1.79,34.01
2024-01-02 23:00:00,139.02,0.16,27.79
2024-01-02 23:15:00,135.26,0.0,24.9
2024-01-02 23:30:00,122.53,0.0,21.67
2024-01-02 23:45:00,59.93,4.97,18.68
2024-01-03 00:00:00,185.21,0.0,14.4
2024-01-03 00:15:00,172.2,0.0,13.66
2024-01-03 00:30:00,142.2,2.92,11.63
2024-01-03 00:45:00,91.88,0.0,12.03
2024-01-03 01:00:00,107.65,0.0,23.0
2024-01-03 01:15:00,145.23,0.0,26.4
2024-01-03 01:30:00,137.78,0.91,30.92
2024-01-03 01:45:00,101.55,0.0,36.22
2024-01-03 02:00:00,95.72,0.0,34.25
2024-01-03 02:15:00,173.57,0.8,32.15
2024-01-03 02:30:00,116.58,4.21,36.4
2024-01-03 02:45:00,169.32,5.38,37.62
2024-01-03 03:00:00,192.32,2.43,38.56
2024-01-03 03:15:00,109.05,0.0,40.09
2024-01-03 03:30:00,216.6,0.46,32.05
2024-01-03 03:45:00,190.0,0.0,28.74
2024-01-03 04:00:00,213.25,4.01,27.42
2024-01-03 04:15:00,183.03,0.0,20.26
2024-01-03 04:30:00,196.03,0.0,23.36
2024-01-03 04:45:00,249.15,3.55,16.86
2024-01-03 05:00:00,285.42,5.57,25.29
2024-01-03 05:15:00,298.88,0.53,33.23
2024-01-03 05:30:00,270.5,0.0,32.93
2024-01-03 05:45:00,201.67,0.16,41.64
2024-01-03 06:00:00,303.21,0.0,35.25
2024-01-03 06:15:00,333.54,0.0,35.34
2024-01-03 06:30:00,315.86,2.72,37.27
2024-01-03 06:45:00,345.04,6.23,35.0
2024-01-03 07:00:00,318.66,0.0,32.16
2024-01-03 07:15:00,369.95,0.1,29.04
2024-01-03 07:30:00,378.28,12.76,25.21
2024-01-03 07:45:00,344.04,5.88,26.82
2024-01-03 08:00:00,375.18,4.73,23.88
2024-01-03 08:15:00,378.26,17.37,23.96
2024-01-03 08:30:00,413.25,13.45,27.27
2024-01-03 08:45:00,377.82,14.71,28.92
2024-01-03 09:00:00,420.31,23.66,34.95
2024-01-03 09:15:00,460.16,22.7,33.53
2024-01-03 09:30:00,377.38,36.23,31.64
2024-01-03 09:45:00,414.19,28.65,28.87
2024-01-03 10:00:00,463.01,31.07,24.48
2024-01-03 10:15:00,476.87,37.24,22.35
2024-01-03 10:30:00,464.62,37.45,22.39
2024-01-03 10:45:00,489.18,33.12,18.81
2024-01-03 11:00:00,470.98,36.56,19.91
2024-01-03 11:15:00,493.36,36.42,29.24
2024-01-03 11:30:00,522.74,41.33,26.62
2024-01-03 11:45:00,487.73,37.49,23.83
2024-01-03 12:00:00,527.56,41.08,27.86
2024-01-03 12:15:00,485.35,37.66,24.15
2024-01-03 12:30:00,456.91,45.55,26.49
2024-01-03 12:45:00,522.72,41.72,29.67
2024-01-03 13:00:00,455.84,38.68,20.96
2024-01-03 13:15:00,485.41,41.55,13.63
2024-01-03 13:30:00,522.58,41.61,6.26
2024-01-03 13:45:00,471.07,34.83,7.99
2024-01-03 14:00:00,503.99,39.07,15.74
2024-01-03 14:15:00,421.36,45.13,19.9
2024-01-03 14:30:00,434.2,38.23,31.29
2024-01-03 14:45:00,454.56,38.02,30.63
2024-01-03 15:00:00,402.52,43.01,26.0
2024-01-03 15:15:00,418.83,28.16,30.8
2024-01-03 15:30:00,393.4,26.14,29.82
2024-01-03 15:45:00,425.25,34.89,31.02
2024-01-03 16:00:00,378.26,28.37,23.97
2024-01-03 16:15:00,384.67,23.04,23.23
2024-01-03 16:30:00,419.9,27.09,24.0
2024-01-03 16:45:00,318.94,18.38,34.21
2024-01-03 17:00:00,372.46,12.52,41.46
2024-01-03 17:15:00,372.32,23.88,37.25
2024-01-03 17:30:00,351.47,20.97,31.17
2024-01-03 17:45:00,305.74,14.08,19.47
2024-01-03 18:00:00,262.89,16.06,15.64
2024-01-03 18:15:00,281.87,7.7,17.47
2024-01-03 18:30:00,295.67,0.6,22.92
2024-01-03 18:45:00,293.58,0.53,23.59
2024-01-03 19:00:00,262.53,2.36,27.12
2024-01-03 19:15:00,220.5,0.0,30.26
2024-01-03 19:30:00,265.08,6.14,30.74
2024-01-03 19:45:00,236.73,0.0,34.73
2024-01-03 20:00:00,230.16,0.0,40.31
2024-01-03 20:15:00,226.62,5.98,36.97
2024-01-03 20:30:00,197.15,1.99,32.82
2024-01-03 20:45:00,214.24,0.0,33.76
2024-01-03 21:00:00,134.73,0.0,23.09
2024-01-03 21:15:00,168.34,0.0,24.99
2024-01-03 21:30:00,146.76,0.0,30.55
2024-01-03 21:45:00,183.11,2.24,32.11
2024-01-03 22:00:00,141.75,0.0,32.57
2024-01-03 22:15:00,155.06,0.0,31.49
2024-01-03 22:30:00,84.06,0.0,25.73
2024-01-03 22:45:00,94.39,0.0,12.74
2024-01-03 23:00:00,136.42,0.0,21.63
2024-01-03 23:15:00,148.34,0.0,22.09
2024-01-03 23:30:00,118.44,0.66,20.78
2024-01-03 23:45:00,120.65,1.35,25.65
2024-01-04 00:00:00,139.19,0.69,24.0
2024-01-04 00:15:00,104.2,4.52,25.41
2024-01-04 00:30:00,92.07,0.0,32.0
2024-01-04 00:45:00,163.61,3.89,33.54
2024-01-04 01:00:00,104.82,0.0,18.59
2024-01-04 01:15:00,93.29,0.33,16.14
2024-01-04 01:30:00,131.58,0.0,17.71
2024-01-04 01:45:00,190.84,0.0,18.67
2024-01-04 02:00:00,112.25,0.0,29.62
2024-01-04 02:15:00,112.61,0.0,26.01
2024-01-04 02:30:00,159.64,0.0,25.15
2024-01-04 02:45:00,164.5,0.97,28.28
2024-01-04 03:00:00,168.31,2.0,34.4
2024-01-04 03:15:00,136.8,0.0,36.92
2024-01-04 03:30:00,170.03,0.0,36.81
2024-01-04 03:45:00,182.0,0.0,39.85
2024-01-04 04:00:00,149.23,0.0,39.54
2024-01-04 04:15:00,203.85,2.62,42.99
2024-01-04 04:30:00,278.4,2.23,32.9
2024-01-04 04:45:00,260.83,0.0,23.46
2024-01-04 05:00:00,254.99,2.42,21.58
2024-01-04 05:15:00,241.53,4.62,21.47
2024-01-04 05:30:00,296.09,1.72,21.89
2024-01-04 05:45:00,279.47,1.88,24.08
2024-01-04 06:00:00,326.46,0.6,27.49
2024-01-04 06:15:00,309.11,0.0,25.82
2024-01-04 06:30:00,321.62,0.0,29.34
2024-01-04 06:45:00,328.55,8.13,28.9
2024-01-04 07:00:00,357.19,0.0,21.79
2024-01-04 07:15:00,333.51,0.0,26.96
2024-01-04 07:30:00,409.53,8.17,27.05
2024-01-04 07:45:00,377.3,8.9,30.55
2024-01-04 08:00:00,380.21,14.9,32.99
2024-01-04 08:15:00,426.34,15.76,33.57
2024-01-04 08:30:00,363.14,15.95,34.21
2024-01-04 08:45:00,356.33,23.78,29.59
2024-01-04 09:00:00,421.65,28.55,27.24
2024-01-04 09:15:00,425.05,21.45,17.57
2024-01-04 09:30:00,385.06,23.75,16.98
2024-01-04 09:45:00,454.72,26.65,20.72
2024-01-04 10:00:00,473.81,33.81,23.81
2024-01-04 10:15:00,460.74,36.12,29.46
2024-01-04 10:30:00,447.79,29.12,31.14
2024-01-04 10:45:00,417.51,39.28,32.25
2024-01-04 11:00:00,503.16,36.11,33.92
2024-01-04 11:15:00,446.31,34.31,34.06
2024-01-04 11:30:00,455.2,36.08,32.27
2024-01-04 11:45:00,401.19,44.58,30.29
2024-01-04 12:00:00,414.3,39.62,27.28
2024-01-04 12:15:00,499.85,45.37,31.18
2024-01-04 12:30:00,493.73,34.43,37.07
2024-01-04 12:45:00,488.71,43.1,36.55
2024-01-04 13:00:00,511.97,43.76,36.17
2024-01-04 13:15:00,470.46,41.52,32.04
2024-01-04 13:30:00,514.28,43.61,29.67
2024-01-04 13:45:00,483.67,41.22,40.0
2024-01-04 14:00:00,446.21,39.64,41.06
2024-01-04 14:15:00,430.56,39.12,43.16
2024-01-04 14:30:00,443.8,32.92,36.77
2024-01-04 14:45:00,482.88,43.38,26.93
2024-01-04 15:00:00,404.96,30.52,23.98
2024-01-04 15:15:00,477.29,36.6,18.45
2024-01-04 15:30:00,405.59,29.75,28.41
2024-01-04 15:45:00,359.69,24.39,27.19
2024-01-04 16:00:00,349.88,29.43,30.84
2024-01-04 16:15:00,399.55,29.87,35.35
2024-01-04 16:30:00,423.78,24.16,27.15
2024-01-04 16:45:00,346.0,25.64,31.01
2024-01-04 17:00:00,348.63,25.7,36.74
2024-01-04 17:15:00,350.89,25.1,30.8
2024-01-04 17:30:00,303.92,20.03,35.73
2024-01-04 17:45:00,283.13,13.24,29.08
2024-01-04 18:00:00,309.85,17.11,22.5
2024-01-04 18:15:00,267.16,12.11,28.65
2024-01-04 18:30:00,280.67,1.31,24.46
2024-01-04 18:45:00,222.5,3.22,25.6
2024-01-04 19:00:00,256.19,2.82,24.89
2024-01-04 19:15:00,228.83,0.0,29.37
2024-01-04 19:30:00,193.02,11.53,31.34
2024-01-04 19:45:00,263.94,1.11,33.93
2024-01-04 20:00:00,223.84,3.69,37.04
2024-01-04 20:15:00,218.93,0.0,25.78
2024-01-04 20:30:00,190.21,5.77,29.46
2024-01-04 20:45:00,198.33,0.0,31.39
2024-01-04 21:00:00,195.56,0.0,25.32
2024-01-04 21:15:00,120.2,1.74,27.35
2024-01-04 21:30:00,162.62,0.0,26.28
2024-01-04 21:45:00,126.45,3.32,23.5
2024-01-04 22:00:00,140.21,1.0,28.47
2024-01-04 22:15:00,113.05,5.38,32.59
2024-01-04 22:30:00,123.43,1.88,23.14
2024-01-04 22:45:00,112.85,2.23,22.01
2024-01-04 23:00:00,144.7,1.26,22.19
2024-01-04 23:15:00,129.17,0.23,15.88
2024-01-04 23:30:00,120.32,2.36,33.33
2024-01-04 23:45:00,85.65,0.0,40.72
2024-01-05 00:00:00,104.88,2.98,40.49
2024-01-05 00:15:00,150.09,2.11,33.16
2024-01-05 00:30:00,123.38,0.0,21.21
2024-01-05 00:45:00,96.62,0.0,12.68
2024-01-05 01:00:00,145.84,0.47,11.11
2024-01-05 01:15:00,152.51,2.55,21.2
2024-01-05 01:30:00,112.14,0.0,25.66
2024-01-05 01:45:00,123.45,0.0,29.3
2024-01-05 02:00:00,127.5,4.79,29.16
2024-01-05 02:15:00,132.78,0.94,33.27
2024-01-05 02:30:00,138.11,6.72,28.41
2024-01-05 02:45:00,99.73,0.0,26.18
2024-01-05 03:00:00,179.93,0.0,29.16
2024-01-05 03:15:00,209.52,0.0,24.81
2024-01-05 03:30:00,203.95,3.27,31.35
2024-01-05 03:45:00,208.14,0.0,29.27
2024-01-05 04:00:00,221.26,2.65,29.18
2024-01-05 04:15:00,241.67,5.39,34.65
2024-01-05 04:30:00,233.73,2.63,34.07
2024-01-05 04:45:00,300.36,0.65,40.03
2024-01-05 05:00:00,267.49,1.89,38.71
